feature,U,pval,effect_size,mean_g1,mean_g2,median_g1,median_g2,log2FC,qval,metabolite_name,pathway
C00186_Lactate,4716.0,0.8656206551011847,-0.015175976751695242,1.6965361611487224,1.742500488363887,1.7285090499159974,1.6888335120700166,0.03856687943029947,0.975740771335504,C00186,Other
C06104_Adipate,4724.0,0.8504347814029452,-0.016898073404369773,0.6251327904991854,0.6121992768107485,0.618912648577536,0.7037884060172372,-0.03016133846507217,0.975740771335504,C06104,Other
C11527_4-Hydroxymandelate,4585.0,0.8846716326775236,0.01302335593585191,0.19881787147670016,0.20664353134469213,-0.0829797854191825,-0.03807326855620663,0.05569675812664537,0.975740771335504,C11527,Other
C00711_Malate,4567.0,0.850434823045725,0.016898073404369773,0.4931178968705609,0.5145887410982585,0.5275752440818944,0.5005989114328664,0.06148727803037856,0.975740771335504,C00711,Other
C00364_dTMP,4721.0,0.8561230315772447,-0.016252287159616907,-0.18533113747211244,-0.18370073269956708,-0.10548378559365967,-0.028355197312480263,-0.012747908174266019,0.975740771335504,C00364,Other
C00785_Urocanate,4552.0,0.8221145248801958,0.02012700462813477,-0.37012829626823046,-0.3564433375301416,-0.28513205835606636,-0.25828753744525135,-0.054352678845573224,0.975740771335504,C00785,Other
C02155_Gly-Leu,4584.0,0.8827638952035793,0.013238618017436199,0.30740353970343126,0.3458186040455672,0.48901429806571817,0.41118199020308865,0.1698817058565481,0.975740771335504,C02155,Other
C01425_Glu-Glu,4734.5,0.8305876987605935,-0.01915832526100525,-0.47888401590129565,-0.5091050098945323,-0.5486466533826195,-0.5672700597048721,0.08828698044370199,0.975740771335504,C01425,Other
C00408_Pipecolate,4554.0,0.8258780755909669,0.019696480464966082,0.6754416566985656,0.6872759129137708,0.5798876982528076,0.6951325201733556,0.02505823999644102,0.975740771335504,C00408,Other
C06423_Octanoate,4719.5,0.8589693595159484,-0.015929394037240252,-0.07233451988526834,-0.010844940157022911,-0.09665352078595557,-0.16354539022800108,-2.737662323453336,0.975740771335504,C06423,Other
C00407_Ile,4731.0,0.8371924559439156,-0.018404907975460016,1.3112347418693913,1.294738009873216,1.1571844137654999,1.2261730765050431,-0.018265786798804196,0.975740771335504,C00407,Amino Acid
C11118_1-Methyl-2-pyrrolidinone,4588.5,0.891356336895524,0.012269938650306789,0.30993782299574935,0.3677042541677556,0.013522036846054908,0.1129214123148885,0.24656704350284042,0.9759375951410846,C11118,Other
