met_name,met_base,taxon,pathway,mean_flux,std_flux,n_samples,taxon_full
Ammonium,nh4,cylindroides,Other,51.94221149220794,38.33964305370609,3,Faecalitalea cylindroides
Phenylalanine,phe_L,ramosum,Other,51.91913750092658,50.36180047794271,2,Erysipelatoclostridium ramosum
Valine,val_L,clara,Other,51.84350716976016,27.230875206318572,29,Paraprevotella clara
12dhchol,12dhchol,filiformis,Other,51.82550644834008,20.094026327973754,2,Holdemania filiformis
Glutamate,glu_L,lutetiensis,Amino Acid,51.82502187312258,56.973800006639934,2,Streptococcus lutetiensis
Glycine,gly,endodontalis,Amino Acid,51.81881565186646,,1,Porphyromonas endodontalis
Proton,h,dentium,Other,51.79102412262286,14.55778990878588,4,Bifidobacterium dentium
Ammonium,nh4,eggerthii,Other,51.79061318565651,25.124157399979953,79,Bacteroides eggerthii
Cysteine,cys_L,uenonis,Other,51.77522618089641,32.64070264913647,4,Porphyromonas uenonis
xtsn,xtsn,fergusonii,Other,51.77125701147497,23.599309416409557,10,Escherichia fergusonii
Valine,val_L,oleiciplenus,Other,51.76434893389096,29.743097854981144,13,Bacteroides oleiciplenus
Fumarate,fum,formicigenerans,Other,51.71467134890666,27.616468215318736,14,Dorea formicigenerans
Adenine,ade,fluxus,Other,51.71265819586276,31.712061525166785,13,Bacteroides fluxus
Acetaldehyde,acald,nordii,Other,51.68357902654116,29.079756948307487,6,Bacteroides nordii
Acetate,ac,ramosum,SCFA,51.65220621788785,25.114386229320314,11,Erysipelatoclostridium ramosum
Serine,ser_L,alocis,Other,51.61290322580629,,1,Filifactor alocis
Uridine,uri,constellatus,Other,51.601296560886404,16.098150571807196,3,Streptococcus constellatus
Nicotinate,nac,virosa,Other,51.59209558195973,23.982815163328365,6,Butyricimonas virosa
Cysteine,cys_L,parvula,Other,51.563334303915674,30.090133733925054,4,Lancefieldella parvula
Glycine,gly,intermedia,Amino Acid,51.53854563895948,32.131871074180104,5,Kluyvera intermedia
Ammonium,nh4,goldsteinii,Other,51.537857710060244,30.452973665964453,26,Parabacteroides goldsteinii
Glycerol-3-Phosphate,glyc3p,atypica,Other,51.53664765549075,35.34119480847972,21,Veillonella atypica
Glutamate,glu_L,fragilis,Amino Acid,51.532560140747215,30.60503032371774,26,Bacteroides fragilis
Formate,for,piscolens,Other,51.51971302327104,8.28222535631205,3,Pyramidobacter piscolens
Fumarate,fum,prausnitzii,Other,51.51732190789429,36.78023976281094,9,Faecalibacterium prausnitzii
Ammonium,nh4,putredinis,Other,51.50988009379044,38.32633053512786,49,Alistipes putredinis
Fructose,fru,longum,Other,51.50607418090586,29.874485277746196,13,Bifidobacterium longum
Lactate,lac_L,adolescentis,Other,51.48977038910663,32.796352595237046,18,Bifidobacterium adolescentis
Acetate,ac,intestini,SCFA,51.48519576577288,0.8316029252138397,8,Murimonas intestini
12ppd_S,12ppd_S,breve,Other,51.45606657860711,20.908042622781934,9,Bifidobacterium breve
Adenosine,adn,oleiciplenus,Other,51.434554986849896,31.36072145394115,18,Bacteroides oleiciplenus
Acetate,ac,piger,SCFA,51.43049070859356,20.884063272245974,3,Desulfovibrio piger
Aspartate,asp_L,salyersiae,Amino Acid,51.42214331879802,32.293575256326555,10,Bacteroides salyersiae
C02528,C02528,xylanisolvens,Other,51.411275661425485,34.971647050515735,17,Bacteroides xylanisolvens
Alpha-Ketoglutarate,akg,onderdonkii,Other,51.40171098094617,37.5538392343245,32,Alistipes onderdonkii
Phenylalanine,phe_L,albertii,Other,51.349290968922496,66.66197397393523,2,Escherichia albertii
Aspartate,asp_L,albensis,Amino Acid,51.33133600532025,34.73631590564547,4,Prevotella albensis
CO2,co2,clarus,Other,51.3209335399226,31.485770472933638,12,Bacteroides clarus
Phenylalanine,phe_L,bartlettii,Other,51.312794352711514,32.72603003549622,9,Intestinibacter bartlettii
Serine,ser_L,mutans,Other,51.30490701768007,,1,Streptococcus mutans
CO2,co2,mitsuokai,Other,51.30213126415994,27.034916964503175,5,Catenibacterium mitsuokai
Acetate,ac,jalaludinii,SCFA,51.261107758914164,7.249468486998585,2,Mitsuokella jalaludinii
Water,h2o,prausnitzii,Other,51.23018973508213,21.07364844753678,5,Faecalibacterium prausnitzii
Ammonium,nh4,pullicaecorum,Other,51.22216550883062,41.005320117762565,3,Butyricicoccus pullicaecorum
Acetate,ac,hypermegale,SCFA,51.20143836549828,25.269316470387363,2,Megamonas hypermegale
Nicotinate,nac,asburiae,Other,51.16465115078813,36.533857191366835,2,Enterobacter asburiae
Uridine,uri,eggerthii,Other,51.16330942366617,22.316660563232414,3,Bacteroides eggerthii
Cysteine,cys_L,uniformis,Other,51.15902449504794,27.59290089604336,5,Bacteroides uniformis
Valine,val_L,intestini,Other,51.13740577193869,9.525272137889138,2,Murimonas intestini
Succinate,succ,faecis,Other,51.13428881352279,25.443999160566317,35,Blautia_A faecis
CO2,co2,equolifaciens,Other,51.10421547683432,5.778891614688646,44,Slackia_A equolifaciens
D-Lactate,lac_D,nordii,Other,51.05211796911245,27.44897580481832,13,Bacteroides nordii
Water,h2o,fragilis,Other,51.04608912349952,28.630463048048764,24,Bacteroides fragilis
Serine,ser_L,xylaniphila,Other,51.02899363029069,31.91863115255616,4,Paraprevotella xylaniphila
Lactate,lac_L,fragilis,Other,51.00507976088692,32.57984386688455,8,Bacteroides fragilis
N-Acetylglucosamine,acgam,clarus,Other,50.9986547479648,45.675293578459346,3,Bacteroides clarus
Ethanol,etoh,plautii,Other,50.93222613507597,25.65552840033774,26,Flavonifractor plautii
Glutamate,glu_L,virosa,Amino Acid,50.922335643616535,39.844707974000606,4,Butyricimonas virosa
Fructose,fru,eutactus,Other,50.87314378851683,,1,Coprococcus eutactus
Propionate,ppa,marcescens,SCFA,50.845679621242766,,1,Serratia marcescens
Maltose,malt,mutans,Other,50.83473436025919,31.293154770126996,4,Streptococcus mutans
Acetate,ac,mutans,SCFA,50.80422814893433,15.729834559411758,5,Streptococcus mutans
Succinate,succ,fragilis,Other,50.777075849599704,25.64218214418276,64,Bacteroides fragilis
Phenylalanine,phe_L,fragilis,Other,50.722249408560096,32.84430695859566,32,Bacteroides fragilis
Malate,mal_L,subtilis,Other,50.720279018033,62.82299730859983,2,Bacillus subtilis
D-Lactate,lac_D,media,Other,50.69335009714098,,1,Aeromonas media
Proton,h,oleiciplenus,Other,50.66411424401427,25.545159633963845,7,Bacteroides oleiciplenus
Mannitol,mnl,oleiciplenus,Other,50.643686163400055,27.87522818166269,27,Bacteroides oleiciplenus
CO2,co2,aerofaciens,Other,50.63321705811552,24.886399858451668,11,Collinsella aerofaciens
Serine,ser_L,cylindroides,Other,50.61961818528276,23.456214226699625,4,Faecalitalea cylindroides
Deoxyadenosine,dad_2,clara,Other,50.5994251169423,34.717492977461376,22,Paraprevotella clara
Glucose,glc_D,paraputrificum,Other,50.595780148449876,34.512778693197546,2,Clostridium paraputrificum
Ammonium,nh4,parvula,Other,50.59523809523844,26.500291962370383,4,Lancefieldella parvula
Aspartate,asp_L,elsdenii,Amino Acid,50.583091248733915,24.954495932067832,5,Megasphaera elsdenii
Ammonium,nh4,multacida,Other,50.576015103263444,39.73279203828962,3,Mitsuokella multacida
C02528,C02528,fragilis,Other,50.55486781136114,26.22904252026433,26,Bacteroides fragilis
Glutamine,gln_L,bivia,Amino Acid,50.54329564090973,24.76210662275317,10,Prevotella bivia
Arginine,arg_L,longum,Polyamine,50.52835672387945,28.96890639473399,21,Bifidobacterium longum
Glycerol,glyc,elsdenii,Other,50.50788977594422,46.6687732312824,4,Megasphaera elsdenii
2ddglcn,2ddglcn,cloacae,Other,50.49298905444159,,1,Enterobacter cloacae
Glycerol,glyc,dentocariosa,Other,50.46262358498263,48.88886789791663,3,Rothia dentocariosa
Phosphate,pi,parvula,Other,50.45566005797631,29.712017468942406,10,Lancefieldella parvula
Aspartate,asp_L,wadsworthia,Amino Acid,50.43771807001892,24.41899320599372,13,Bilophila wadsworthia
Isoleucine,ile_L,morbillorum,Amino Acid,50.415442130491606,25.66312458996609,8,Gemella morbillorum
Lactate,lac_L,australis,Other,50.41062801929236,24.038804619137185,4,Streptococcus australis
Glutamine,gln_L,nigrescens,Amino Acid,50.40307068436412,27.169337121046613,4,Prevotella nigrescens
Methionine,met_L,anaerobius,Amino Acid,50.37804586577001,21.029213438367904,3,Peptostreptococcus anaerobius
Cytidine,cytd,splanchnicus,Other,50.320231384353214,,1,Odoribacter splanchnicus
Leucine,leu_L,laneus,Amino Acid,50.31132965626734,,1,Odoribacter laneus
Arginine,arg_L,paraputrificum,Polyamine,50.28302221525187,18.86977595248178,4,Clostridium paraputrificum
Methionine,met_L,piscolens,Amino Acid,50.28122638328613,,1,Pyramidobacter piscolens
Acetate,ac,atypica,SCFA,50.25379104590928,37.068103066181756,8,Veillonella atypica
Water,h2o,goldsteinii,Other,50.2394263568,29.063488121022452,2,Parabacteroides goldsteinii
Water,h2o,colihominis,Other,50.22837362851565,36.45480627530739,6,Anaerotruncus colihominis
Acetaldehyde,acald,plautii,Other,50.21659088316096,30.46829274660481,17,Flavonifractor plautii
Glucose,glc_D,multacida,Other,50.21474673871283,,1,Mitsuokella multacida
CO2,co2,atypica,Other,50.213539182731,32.81851213646046,15,Veillonella atypica
Glutamine,gln_L,longum,Amino Acid,50.177747523918235,26.269368811891393,15,Bifidobacterium longum
Hydrogen Sulfide,h2s,nucleatum,Other,50.16798293808495,,1,Fusobacterium nucleatum
Lysine,lys_L,ramosum,Amino Acid,50.127576054955775,,1,Erysipelatoclostridium ramosum
Acetate,ac,bivia,SCFA,50.125754701745834,11.76665100238741,2,Prevotella bivia
CO2,co2,corporis,Other,50.10220470219589,,1,Prevotella corporis
Aspartate,asp_L,freundii,Amino Acid,50.08622515719048,,1,Citrobacter freundii
Aspartate,asp_L,onderdonkii,Amino Acid,50.08257892541251,29.269006812263285,34,Alistipes onderdonkii
Cholate,cholate,pamelaeae,Bile Acid,50.076173100979645,17.88737633392529,2,Gordonibacter pamelaeae
Phosphate,pi,funiformis,Other,50.03457485817637,,1,Megamonas funiformis
D-Lactate,lac_D,oleiciplenus,Other,50.011271872964755,26.802397075209523,18,Bacteroides oleiciplenus
Acetaldehyde,acald,hansenii,Other,50.000000000000796,,1,Blautia hansenii
Guanosine,gsn,cancerogenus,Other,50.00000000000051,,1,Enterobacter cancerogenus
Deoxyadenosine,dad_2,enterica,Other,50.000000000000426,,1,Salmonella enterica
Formate,for,gallolyticus,Other,50.00000000000024,,1,Streptococcus gallolyticus
Gamma-Butyrobetaine,gbbtn,enterica,Other,50.00000000000021,,1,Salmonella enterica
Aspartate,asp_L,thermophilus,Amino Acid,50.00000000000015,,1,Streptococcus thermophilus
Ammonium,nh4,capillosus,Other,50.000000000000114,,1,Pseudoflavonifractor capillosus
Glutamate,glu_L,spiroforme,Amino Acid,50.000000000000014,2.9007785717557726e-14,4,Erysipelatoclostridium spiroforme
Succinate,succ,loescheii,Other,50.0,,1,Prevotella loescheii
Uridine,uri,saccharogumia,Other,50.0,,1,Erysipelatoclostridium saccharogumia
Threonine,thr_L,constellatus,Amino Acid,50.0,,1,Streptococcus constellatus
Alanine,ala_L,catenaformis,Amino Acid,50.0,,1,Eggerthia catenaformis
R-Acetoin,actn_R,gallolyticus,Other,50.0,,1,Streptococcus gallolyticus
Cytidine,cytd,hypermegale,Other,50.0,,1,Megamonas hypermegale
Glutathione (oxidized),gthox,eutactus,Other,50.0,0.0,3,Coprococcus eutactus
Succinate,succ,vestibularis,Other,50.0,,1,Streptococcus vestibularis
Serine,ser_L,constellatus,Other,50.0,,1,Streptococcus constellatus
Serine,ser_L,morbillorum,Other,50.0,,1,Gemella morbillorum
Serine,ser_L,vestibularis,Other,50.0,,1,Streptococcus vestibularis
Serine,ser_L,limosum,Other,50.0,,1,Eubacterium limosum
Formate,for,micra,Other,50.0,,1,Parvimonas micra
csn,csn,catenaformis,Other,50.0,,1,Eggerthia catenaformis
2obut,2obut,pullicaecorum,Other,50.0,,1,Butyricicoccus pullicaecorum
Acetate,ac,aureus,SCFA,50.0,,1,Staphylococcus aureus
Oxalate,oxa,hansenii,Other,49.99999999999985,,1,Blautia hansenii
Inosine,ins,enterica,Other,49.999999999999716,,1,Salmonella enterica
Proton,h,piger,Other,49.99999999999909,,1,Desulfovibrio piger
D-Lactate,lac_D,denticola,Other,49.99999999999661,,1,Prevotella denticola
2obut,2obut,mucilaginosa,Other,49.99999999999386,,1,Rothia mucilaginosa
Alpha-Ketoglutarate,akg,cloacae,Other,49.98506023053104,25.551162339728112,3,Enterobacter cloacae
D-Lactate,lac_D,onderdonkii,Other,49.97670448503553,31.36867668101095,17,Alistipes onderdonkii
Indole,indole,asaccharolytica,Other,49.96628464004442,,1,Porphyromonas asaccharolytica
Phosphate,pi,plautii,Other,49.95477056014874,36.534750518716855,57,Flavonifractor plautii
Phenylalanine,phe_L,adolescentis,Other,49.916898975208625,32.859146363569785,25,Bifidobacterium adolescentis
Glycerol,glyc,tarda,Other,49.90237630248919,,1,Edwardsiella tarda
Threonine,thr_L,pamelaeae,Amino Acid,49.89776468230718,,1,Gordonibacter pamelaeae
Acetate,ac,hadrus,SCFA,49.894212920386096,30.610753194233745,16,Anaerostipes hadrus
Valine,val_L,excrementihominis,Other,49.88435231847173,20.891034316587255,36,Parasutterella excrementihominis
CO2,co2,stomatis,Other,49.836536740279556,22.55862334643067,5,Peptostreptococcus stomatis
Glutamate,glu_L,longum,Amino Acid,49.820184891594096,30.590862199042057,17,Bifidobacterium longum
Uridine,uri,xylanisolvens,Other,49.818838847288234,0.29070120531899324,2,Bacteroides xylanisolvens
Guanosine,gsn,salyersiae,Other,49.81228382151794,37.52390821074835,20,Bacteroides salyersiae
12ppd_S,12ppd_S,clarus,Other,49.79822388149167,29.3077544530567,10,Bacteroides clarus
Lcystin,Lcystin,eutactus,Other,49.79460076450733,0.296254309103818,3,Coprococcus eutactus
Phosphate,pi,jalaludinii,Other,49.78687718400569,32.40271500119329,10,Mitsuokella jalaludinii
Tryptophan,trp_L,hadrus,Indole / Tryptophan,49.77548673348952,,1,Anaerostipes hadrus
Deoxyadenosine,dad_2,tarda,Other,49.75594075622473,,1,Edwardsiella tarda
Hydrogen,h2,fluxus,Other,49.73663164733377,35.13691507186806,3,Bacteroides fluxus
Serine,ser_L,graevenitzii,Other,49.73624342588849,,1,Actinomyces graevenitzii
Xylose,xyl_D,ruminicola,Other,49.726358254046545,,1,Cellulosilyticum ruminicola
Aspartate,asp_L,prausnitzii,Amino Acid,49.724802893493546,31.03687917783372,26,Faecalibacterium prausnitzii
CO2,co2,naeslundii,Other,49.71483940864704,19.749771993992844,2,Actinomyces naeslundii
Phosphate,pi,asburiae,Other,49.68987761916095,26.132499633648152,2,Enterobacter asburiae
CO2,co2,xylaniphila,Other,49.68638728725792,33.45507553233713,8,Paraprevotella xylaniphila
Ammonium,nh4,cellulosilyticus,Other,49.68187754431262,22.412578827114633,49,Bacteroides cellulosilyticus
Acetaldehyde,acald,pamelaeae,Other,49.619708261272415,31.07738877465212,5,Gordonibacter pamelaeae
Aspartate,asp_L,clarus,Amino Acid,49.59981816578295,11.638536833322604,5,Bacteroides clarus
Ammonium,nh4,bifidum,Other,49.58816120268307,23.516071851207478,4,Bifidobacterium bifidum
Guanine,gua,pullicaecorum,Other,49.57474977088465,36.79651768382038,5,Butyricicoccus pullicaecorum
Valine,val_L,pamelaeae,Other,49.53459093481851,23.485294796443963,9,Gordonibacter pamelaeae
Fumarate,fum,plautii,Other,49.525600916791205,32.81440174451106,36,Flavonifractor plautii
CO2,co2,infantarius,Other,49.494949494951605,7.142492739255063,2,Streptococcus infantarius
Sulfate,so4,mutans,Other,49.49326596668701,15.774889569684838,5,Streptococcus mutans
Proline,pro_L,oleiciplenus,Amino Acid,49.47081824192396,29.31795787553536,3,Bacteroides oleiciplenus
Ammonium,nh4,muciniphila,Other,49.417881886073246,,1,Akkermansia muciniphila
Glutamate,glu_L,exigua,Amino Acid,49.39282086791811,4.264786385192195,4,Slackia exigua
Ammonium,nh4,prausnitzii,Other,49.342402815253266,24.950097780987548,23,Faecalibacterium prausnitzii
Butyrate,but,plautii,SCFA,49.3291071996461,32.42968181039517,12,Flavonifractor plautii
CO2,co2,morbillorum,Other,49.32715114243517,12.889643306870282,8,Gemella morbillorum
Malate,mal_L,delbrueckii,Other,49.32493452509539,69.72966374881484,2,Lactobacillus delbrueckii
Serine,ser_L,australis,Other,49.27731774284434,8.410627380528883,3,Streptococcus australis
Valine,val_L,media,Other,49.229716040530434,,1,Aeromonas media
Leucine,leu_L,xylanisolvens,Amino Acid,49.15744671857854,27.356376769159983,16,Bacteroides xylanisolvens
D-Lactate,lac_D,hadrus,Other,49.142321578224816,27.033106050715087,21,Anaerostipes hadrus
Proton,h,uenonis,Other,49.11646992132886,25.367118706532544,5,Porphyromonas uenonis
Ethanol,etoh,pullicaecorum,Other,49.113752103266876,5.5793851560144505,3,Butyricicoccus pullicaecorum
R-Acetoin,actn_R,davisae,Other,49.111639091369845,,1,Cedecea davisae
Formate,for,longum,Other,49.1057160697212,32.72920345679955,2,Bifidobacterium longum
Threonine,thr_L,cellulosilyticus,Amino Acid,49.10511202058184,20.11229876037193,41,Bacteroides cellulosilyticus
12ppd_S,12ppd_S,hypermegale,Other,49.093361809824195,,1,Megamonas hypermegale
Cysteine,cys_L,elsdenii,Other,49.07935555354297,52.83090031689103,4,Megasphaera elsdenii
Succinate,succ,limosum,Other,49.05835074033469,12.645125032985192,2,Eubacterium limosum
Oxaloacetate,oaa,parvula,Other,49.04956914940068,31.143127772588517,4,Lancefieldella parvula
Ammonium,nh4,fragilis,Other,49.04231484780374,21.55076722896345,53,Bacteroides fragilis
Phosphate,pi,pullicaecorum,Other,49.02386275851952,27.88049616019209,3,Butyricicoccus pullicaecorum
Alanine,ala_L,nordii,Amino Acid,49.02215610349029,33.332941740232854,6,Bacteroides nordii
Glutamine,gln_L,formicigenerans,Amino Acid,49.01703115857704,31.838572026230246,8,Dorea formicigenerans
Acetate,ac,sinus,SCFA,48.99973185664154,43.17575984400007,3,Oribacterium sinus
D-Lactate,lac_D,conceptionensis,Other,48.92060996594752,39.559258817863864,5,Prevotella conceptionensis
Glycerol,glyc,formicigenerans,Other,48.91324506758355,35.92207241621733,24,Dorea formicigenerans
Lactate,lac_L,thetaiotaomicron,Other,48.909744956527156,29.78252440657114,27,Bacteroides thetaiotaomicron
Proton,h,goldsteinii,Other,48.84289938231369,23.73237539952589,15,Parabacteroides goldsteinii
Fructose,fru,adolescentis,Other,48.834041195311386,27.632427335105763,25,Bifidobacterium adolescentis
Aspartate,asp_L,inulinivorans,Amino Acid,48.701963667137285,32.03511011015758,37,Roseburia inulinivorans
Glutamine,gln_L,virosa,Amino Acid,48.699681687283665,25.538021585006057,24,Butyricimonas virosa
Fumarate,fum,oleiciplenus,Other,48.69441011173539,29.21290536994963,8,Bacteroides oleiciplenus
phpyr,phpyr,pamelaeae,Other,48.689190436628834,25.42399070175949,2,Gordonibacter pamelaeae
Acetate,ac,capillosus,SCFA,48.68170904539413,13.334641353643313,2,Pseudoflavonifractor capillosus
Succinate,succ,melaninogenica,Other,48.665347753160525,24.451488470401458,3,Prevotella melaninogenica
Guanosine,gsn,nigrescens,Other,48.64910843287598,22.040744862641453,3,Prevotella nigrescens
Ethanol,etoh,intestini,Other,48.64339105073393,17.85768005735083,9,Murimonas intestini
CO2,co2,australis,Other,48.571428571428655,,1,Streptococcus australis
Proton,h,plautii,Other,48.54732781680163,27.02058138990155,13,Flavonifractor plautii
Asparagine,asn_L,inulinivorans,Other,48.53239122237776,20.931347734531283,5,Roseburia inulinivorans
