feature,U,pval,effect_size,mean_g1,mean_g2,median_g1,median_g2,log2FC,qval,metabolite_name,pathway
C00642_p-Hydroxyphenylacetate,3844.0,0.5025207272022018,-0.06202514159414285,0.9909408524956244,0.8959240568549957,0.8190644828928317,0.7533410405049688,-0.14542250072419904,0.7691643783707169,C00642,Other
C05122_Taurocholate,3400.5,0.5130723881566955,0.060505594695399956,0.35726956046836644,0.4544118588106263,0.33387101640881944,0.29411373405640595,0.34698748368527993,0.7696085822350434,C05122,Bile Acid
C00954_Indole-3-acetate,3840.5,0.5092219982595235,-0.061058157204033625,-0.4461562157437877,-0.6030444424977935,-0.8793497211891215,-1.0138873445108791,0.43471538968149287,0.7696085822350434,C00954,Other
C01744_3-(4-Hydroxyphenyl)propionate,3835.0,0.5198432691155079,-0.05953861030529084,0.8054775198672148,0.6268672575004016,1.0452858479118368,0.14559658646486273,-0.36168434773329877,0.7720444590824376,C01744,Other
C00152_Asn,3829.5,0.5305814719458118,-0.05801906340654783,0.716178797460013,0.6717013501734375,0.8593582832245654,0.7931869748279332,-0.09249987918924364,0.7802668705085468,C00152,Other
C01035_gamma-Guanidinobutyrate,3416.5,0.5444053301200682,0.0560850946263296,-0.4713727729295168,-0.434748977700712,-0.3384821623636398,-0.2502329327862638,-0.11668579433308596,0.7928232962913615,C01035,Other
C00493_Shikimate,3423.5,0.5584039902805806,0.05415112584611137,-0.03204854166001338,0.004370258870089609,-0.29358747917323014,-0.29773764539669434,,0.7998280325477891,C00493,Other
C00408_Pipecolate,3811.5,0.5664840177398411,-0.05304600082884381,0.7098790493698383,0.6754416566985656,0.6984022342358069,0.5798876982528076,-0.07174207833288683,0.7998280325477891,C00408,Other
C06423_Octanoate,3811.5,0.5664808404676936,-0.05304600082884381,0.08330756343162292,-0.07233451988526834,-0.12253638201319417,-0.09665352078595557,,0.7998280325477891,C06423,Other
C05127_1-Methylhistamine,3429.5,0.5705439965507563,0.05249343832021003,-0.5935410566346033,-0.5293262976644394,-0.6651887118000481,-0.5762421121392229,-0.16519049738853797,0.7998280325477891,C05127,Other
